id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
ca9d1a8d-44b3-49f0-b275-da368a1b0d6a,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,0,3.3033283,0.03202634,3.3442643,0.033492822,2
16ad766a-e048-44d1-8acf-b862e771580c,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,1,2.516436,0.18706974,2.3873734,0.21650718,1
6e086685-98ea-454e-ab8c-380b7d2db64f,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,1,2.581841,0.19545047,2.4343774,0.20095694,2
d1995c87-7d23-468e-8131-c45708f9eb5c,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,2,2.293641,0.2044298,2.18668,0.2416268,1
046d9a04-a447-45a0-a4c4-47d70f200341,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,2,2.4292614,0.20323257,2.3873734,0.21650718,2
6734b55a-34c7-405b-8939-f03d840dfcb9,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,3,2.4292614,0.20323257,2.3873734,0.21650718,1
7e177f6f-11f3-4cee-8dcc-d86f32df412d,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,3,2.191244,0.23017061,3.2232783,0.1638756,2
1c6fa6a9-f3e5-4d0c-a3af-ec9bd5453fe3,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,4,2.1130812,0.25710866,2.1008353,0.27033493,1
c69c50da-b9ab-4f49-87ed-e038168e795b,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,4,2.4292614,0.20323257,2.3873734,0.21650718,2
b123c071-e74a-4f5f-b16d-ce263b9ebe77,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,5,2.058662,0.26788387,2.2449546,0.17105263,1
81692348-c846-4609-80a6-fd6c927b7f14,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,5,2.4292614,0.20323257,2.3873734,0.21650718,2
9470176a-e766-4b39-b1aa-e3ca9eaa82a1,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,6,2.032721,0.266088,2.0359378,0.25,1
867741fa-d7ab-4c51-bde4-9d1e562119a8,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,6,2.4292614,0.20323257,2.3873732,0.21650718,2
5b34643a-8342-424d-9b5a-169fb5ca0a2d,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,7,2.0162356,0.2711763,2.0011923,0.284689,1
3a35fa77-0de5-491a-bfd7-41b1d1c40b76,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,7,2.4292617,0.20323257,2.3873734,0.21650718,2
234a63bf-c8f4-4e20-9099-6217cb69ef8d,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,8,2.0099347,0.26698592,1.976364,0.2715311,1
de3319b6-b8d8-4266-87a4-973375fc918c,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,8,2.4292614,0.20323257,2.3873732,0.21650718,2
9e387459-a303-47b7-8804-1be12fda3255,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,9,1.9905255,0.2738701,2.0069904,0.23684211,1
b5672cdc-3833-46bd-96d2-ae0bdadbba91,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,9,2.4292617,0.20323257,2.3873734,0.21650718,2
44222337-da40-4b8a-a9e6-a8c384525eda,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,10,2.0050316,0.2687818,2.062895,0.25956938,1
97836c70-ae8e-4717-9c78-e9ec1fe83021,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,10,2.4292614,0.20323257,2.3873734,0.21650718,2
ac4bdab7-6f83-42a3-959d-241172961c2e,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,11,2.0012524,0.26578867,2.0760605,0.25239235,1
009d68cc-452f-4229-8556-898ddc93b102,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,11,2.4292614,0.20323257,2.3873734,0.21650718,2
83017694-6c42-45e9-9666-3d593ca061ad,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,12,1.9994437,0.26818317,1.9633423,0.27751195,1
6eddfb1f-94e0-4e4b-87f6-1d5140bd311a,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,12,2.4292617,0.20323257,2.3873734,0.21650718,2
29a0e42d-ffcd-4d05-a0c7-4f2df3b08dd1,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,13,1.9889305,0.27237353,2.0603178,0.24880382,1
5133480a-ae68-4e5d-8860-c31b5ca3b41d,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,13,2.4292612,0.20323257,2.3873734,0.21650718,2
d3e78b63-9296-4a9c-8a1c-76f2038ae653,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,14,1.9976237,0.27536666,2.0333788,0.26913875,1
9c785374-f1da-4f8e-8e40-df0a42dd0922,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,14,2.4292617,0.20323257,2.3873734,0.21650718,2
91886127-29ca-4514-a5f6-a9991277d80c,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,15,1.9966137,0.27177492,1.9700433,0.26076555,1
f5d719ac-8c05-4269-8669-652b26353634,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,15,2.4292614,0.20323257,2.3873734,0.21650718,2
9ee238f9-5dc0-40b5-a055-a15ddf92d7e9,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,16,2.0025485,0.27057767,2.039357,0.25119618,1
e06acacb-efbd-4fb3-9d67-dec2de3aea41,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,16,2.4292612,0.20323257,2.3873734,0.21650718,2
41af2862-7356-4e3d-b85c-418bfb2bd0b0,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,17,2.032252,0.25950316,2.2719865,0.215311,1
a8169482-b23b-4753-8223-8cb2433f9505,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,17,2.4292614,0.20323257,2.3873734,0.21650718,2
68683c1f-2106-4b2c-9a2d-8dba8e38f703,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,18,2.0127487,0.2633942,2.0631373,0.25717703,1
a4ec9249-ecb3-43b9-b2d8-ddb7087c5b76,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,18,2.4292614,0.20323257,2.3873734,0.21650718,2
06aa6142-3b38-4e7f-9176-ddd073a7e0a0,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,19,2.0144827,0.2583059,1.966327,0.28349283,1
514c7da9-213e-4169-9cc9-a43f49aa2955,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,19,2.4292617,0.20323257,2.3873734,0.21650718,2
9291f2a5-bc3f-471b-a2b0-0ce751763fc8,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,2,20,2.0041363,0.26249626,1.964038,0.29066986,1
48619414-46ab-450e-ba44-74029321a9ae,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,2,20,2.4292614,0.20323257,2.3873734,0.21650718,2
7bd0bfd6-5c64-4df2-b694-a3dd549f6f59,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,0,3.4050987,0.072433405,3.406982,0.059808612,1
96d187c3-c79f-442c-94d0-f72e89e282fc,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,0,3.4017925,0.0697396,3.4201958,0.070574164,2
25603072-0e83-4b3a-96d3-65ed507738e6,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,1,2.6442878,0.17928764,2.430837,0.22607656,1
80a51f37-ad7d-41e8-9e76-aaff360e0af7,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,1,2.368568,0.21520503,5.542237,0.13516746,2
1f239eff-e4ff-4d41-a285-7686cd338709,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,2,2.2130811,0.22418438,2.3402708,0.20215312,1
0b5db106-6d7c-42f3-88cd-5fcd996129e9,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,2,2.4377441,0.1963484,3.0807562,0.114832535,2
bd3d56df-4a14-449c-b909-cc1a11e937bd,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,3,2.2475228,0.2298713,2.423818,0.23564593,1
1fb520c6-47ee-4603-8315-aaaa8b823821,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,3,2.5600882,0.20353188,2.7095995,0.19258372,2
b499ac28-fd78-42b1-8cd1-4359dcf85995,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,4,2.048926,0.2562107,2.1714132,0.24043062,1
98c8d1ba-5c32-45cd-9a19-29b00eab043e,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,4,2.397975,0.206525,2.2522838,0.21291865,2
6ca29bfb-be4a-4722-bc7b-68c755bc7f93,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,5,2.0166535,0.2711763,2.1772516,0.23923445,1
f3851815-3817-4a03-a99b-32d681496393,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,5,2.2142656,0.21909608,2.8464887,0.14354067,2
9bc7baab-43c8-4c5a-9bfb-b71e293d7ab1,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,6,2.5695558,0.15923376,2.2406256,0.23205742,1
5615266b-b7f2-45ad-a056-65ab31420719,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,6,2.010139,0.266088,2.3176649,0.22727273,2
866680c0-e81a-4c6e-b16e-c1099645e264,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,7,1.9943961,0.2711763,2.1294057,0.23923445,1
91ccf36a-cc00-4e59-9582-1e9e136eae23,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,7,2.1335075,0.24812931,2.1725545,0.24401914,2
68cc00f1-2070-4ca5-8e9d-b368535991e7,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,8,2.09873,0.25172105,2.144243,0.2284689,1
1ea5305b-489b-4a6d-97a9-96d64a5c8d4e,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,8,1.9918158,0.2663873,2.2773194,0.18779904,2
2201e0ff-e5a9-4d3b-9371-c89a9b312981,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,9,2.0869951,0.25142172,2.149404,0.23444976,1
8d688924-9ce2-45b4-a1d9-0b3e4c15e46d,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,9,1.994881,0.26997906,2.2147415,0.2069378,2
0c03684e-1c58-4f50-8ee8-c3b10669f0e4,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,10,1.9917514,0.26489076,2.1912937,0.23444976,1
4fbf30b0-beff-43dd-ab09-25ec08d5334d,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,10,2.0882084,0.25531277,5.9297132,0.19019139,2
f68a358b-45d9-4960-8d4d-c4fd7eeda09d,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,11,2.0800455,0.25441486,2.1225982,0.24521531,1
60384d4e-bd7c-4bf0-8044-f043eac910f3,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,11,1.9839818,0.27716252,2.19871,0.2416268,2
5590c3d6-aff1-4478-bd57-38dc8ada9307,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,12,1.9894692,0.27985632,2.113379,0.23803827,1
38e7e8ff-cf06-4226-8394-eb693fb0afff,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,12,2.0789251,0.25800657,2.1153781,0.2416268,2
4ced63e1-f808-4ad3-a1e6-905d4fee6371,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,13,1.9938022,0.26489076,2.2168798,0.21411483,1
ccfe3433-937a-4ff3-8db3-3d21e010c051,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,13,2.0438848,0.26519006,2.3783176,0.15311004,2
10be8da1-5586-4f46-be64-1d012c78e26b,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,14,2.0008068,0.27027836,2.2259676,0.22488038,1
4432b041-f655-419e-9a25-e46ea13cbbe7,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,14,2.062032,0.26219696,2.3224697,0.18421052,2
0b269ce5-fa99-4b71-8876-c1d53fb9e2cf,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,15,1.9945265,0.26309487,2.1217046,0.23444976,1
49fa6923-b2bf-4400-9ac5-9d791fe19da2,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,15,2.0689116,0.2714756,2.2085652,0.21889952,2
fc836b61-6a6c-429c-9d11-779ce9353fcb,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,16,1.9983755,0.26459143,2.1460757,0.22727273,1
4848779d-fb41-40f6-b0fb-9f6b8d0a99fd,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,16,2.0598028,0.27207422,2.1517138,0.22248805,2
71633810-e03b-4910-b071-54355da3b009,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,17,1.9994401,0.2633942,2.1617973,0.20933014,1
dc0988f9-4266-4248-86e4-44f6b5e3b28b,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,17,2.060148,0.25022447,2.2192748,0.215311,2
f6d87d8c-4176-415f-8fdf-f7f15c795860,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,18,2.054873,0.26399282,2.1032937,0.2547847,1
0b4cea69-14ab-4486-bc90-da4779d80aca,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,18,2.0057132,0.26040107,2.1213155,0.2284689,2
2b8cafb1-4131-4a80-bff4-ffde0ee77839,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,19,2.0377686,0.26459143,2.0995247,0.24760765,1
24d80d8e-37d4-4143-b1bf-ae53463b1ada,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,19,2.02019,0.25890452,2.1605356,0.24521531,2
d0407fd0-5532-418a-9a43-b4898114091a,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,3,20,2.0383277,0.25800657,2.1467016,0.24641149,1
0373c227-7966-42e1-9578-b5097de3d3a9,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,3,20,2.048613,0.25172105,2.1578746,0.25239235,2
7af47b92-6abd-4a67-ba71-f301b01b6d9e,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,0,3.3184767,0.04729123,3.296174,0.04665072,1
2f311a81-82ac-4334-b3c8-0e859d41a2e9,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,0,3.3157167,0.046692606,3.3072047,0.049043063,2
45a42f96-c24d-4be6-93eb-1356aef0c2a8,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,1,2.4828815,0.20532775,2.3547595,0.20215312,1
94d3765e-8483-4796-a167-854371c5ce3d,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,1,2.4558706,0.20562705,2.4180002,0.17822966,2
ad9bde25-1f4b-46d0-9d8e-f43fb7009a6d,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,2,2.354687,0.19574977,2.3547595,0.20215312,1
012f4ef1-491f-4e8f-8112-609e37df461c,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,2,2.3596432,0.18407662,3.5400815,0.21411483,2
2fc99b6c-06f2-4c27-aaa5-d434cb1b033f,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,3,2.3546867,0.19574977,2.3547592,0.20215312,1
e8f16ab5-aed0-4cb9-bbe5-e3b77d56c1c1,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,3,2.126303,0.25202036,2.8386,0.16985646,2
62f7573f-9431-49a5-bea3-cf770703279e,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,4,2.0749567,0.26788387,2.1715598,0.22488038,1
782b3f41-df09-4b4f-b755-0f57c76ee2ef,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,4,2.3546867,0.19574977,2.3547595,0.20215312,2
ffd37907-8519-4c43-bcdf-d1149687286d,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,5,2.0327682,0.26997906,2.3459618,0.20334928,1
6cf8d424-2cb4-4d35-a76d-b0d74608178f,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,5,2.354687,0.19574977,2.3547592,0.20215312,2
422daa23-14ca-474d-ad08-0a0d985b98f0,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,6,2.0111682,0.28135288,2.0932426,0.25239235,1
5bcb1038-d954-4826-9e99-712d91188acc,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,6,2.354687,0.19574977,2.3547595,0.20215312,2
4317ff8a-181c-429c-b04c-de5272e134cf,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,7,2.0067492,0.28255013,2.0798073,0.2416268,1
8f72f35c-c88d-4a90-a157-ae33bdfbf1d9,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,7,2.3546867,0.19574977,2.3547592,0.20215312,2
e2e7d6bf-600b-46f8-8704-0723f98fa10a,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,8,2.007637,0.26459143,2.065668,0.25,1
bceca897-9585-457b-8df8-8687c8eb3d41,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,8,2.354687,0.19574977,2.3547595,0.20215312,2
6c93361a-eb61-49f6-8dab-26b72b4a8bc3,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,9,2.006485,0.27357078,2.0941815,0.25,1
6a2196c0-d530-4471-bf9f-632d6f8a37a4,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,9,2.3546867,0.19574977,2.3547592,0.20215312,2
5e7d953d-0a94-4a3f-a5e0-c5033fff0a7f,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,10,2.003828,0.27267286,2.1255183,0.21411483,1
a37f4887-8458-4e5f-979b-0aa48bed0b34,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,10,2.3546867,0.19574977,2.3547595,0.20215312,2
37e3b748-e848-4a6f-8a85-f2bff0068cce,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,4,11,1.9963359,0.27177492,2.0908363,0.21770334,1
a17b52c9-7927-4a1c-9420-b8b8f79566a3,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,4,11,2.3546867,0.19574977,2.3547592,0.20215312,2
