id,dataset,heuristic_type,heuristic,is_baseline,population,burn_in,replay,reselection,reanalysis,normalisation,credit,discounted_rewards,run,step,train_loss,train_accuracy,test_loss,test_accuracy,rank
bbf93934-2410-4ea3-bc52-5ed757538aaf,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,3,1.9926481,0.28344807,2.975364,0.123205744,10
aff3c1ef-f001-449d-9aab-396974dfab73,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,4,1.9785092,0.25770727,2.021486,0.24521531,1
82779dda-a362-4da3-bbf1-0be5adef6778,abalone,bhh,bhh,false,5,0,10,100,1,false,gbest,true,1,4,1.970861,0.27237353,2.0420547,0.25,2
32f522fa-6438-4141-916e-f93903db62ef,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,4,1.9739425,0.28344807,2.085265,0.25119618,3
97d457be-2de5-4714-854e-a732eb75488b,abalone,bhh,bhh_gd_only,false,5,0,10,10,1,false,gbest,true,1,4,1.9934428,0.26040107,2.1172807,0.21411483,4
e958edf6-8a52-46c7-85b3-04641585dbac,abalone,bhh,bhh,false,5,0,10,5,1,false,gbest,true,1,4,2.126508,0.24393894,2.1648502,0.18062201,5
2e9faca1-492e-4144-b2db-a55d9a2e5983,abalone,bhh,bhh_gd_only,false,5,0,10,5,1,false,gbest,true,1,4,1.9813769,0.27955702,2.2749703,0.23444976,6
e9b60f29-5e81-4278-a62c-30d399ff0484,abalone,bhh,bhh,true,5,0,10,1,1,false,gbest,true,1,4,2.3800478,0.2325651,2.4450095,0.23205742,7
8b2b04a9-ae70-452d-9ed2-99daabc11bba,abalone,bhh,bhh_gd_only,false,5,0,10,100,1,false,gbest,true,1,4,1.9669075,0.27536666,2.546244,0.18062201,8
6e9bc838-a3a2-4b42-88ca-78b8454c04ca,abalone,bhh,bhh,false,5,0,10,10,1,false,gbest,true,1,4,2.046985,0.2562107,2.7078834,0.20813397,9
c0487810-0673-4490-a5d3-2406024c3ec1,abalone,bhh,bhh_gd_only,true,5,0,10,1,1,false,gbest,true,1,4,2.1006007,0.2556121,3.0443249,0.19856459,10
0c75a3ce-1b2a-49ea-895c-e1bbdaaff20d,abalone,bhh,bhh,false,5,0,10,50,1,false,gbest,true,1,5,1.9552903,0.26698592,1.9741559,0.30023924,1
5eb30d78-3b27-4777-8311-30846c5974bc,abalone,bhh,bhh_gd_only,false,5,0,10,50,1,false,gbest,true,1,5,1.9441786,0.28614187,1.9993807,0.2882775,2
